Transaction Date,Transaction Type,Product id,Sku Id,Buyer Country,Buyer Postal Code,Amount (Merchant Currency),Merchant Currency
"Jun 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,DN200HS,2.84,EUR
"Jun 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,n2m1x1,3.06,EUR
"Jun 27, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,BR,88113200,0.93,EUR
"Jun 27, 2021",Tax,com.vansteinengroentjes.apps.ddpf,premium,BR,88113200,0.03,EUR
"Jun 27, 2021",Tax,com.vansteinengroentjes.apps.ddpf,premium,BR,88113200,-0.09,EUR
"Jun 27, 2021",Tax,com.vansteinengroentjes.apps.ddpf,premium,BR,88113200,-0.14,EUR
"Jun 27, 2021",Tax,com.vansteinengroentjes.apps.ddpf,premium,BR,88113200,0.04,EUR
"Jun 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85710,4.6,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60073,4.6,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,60073,2.93,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39047,4.6,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,19150,2.93,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,17090,4.6,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,17090,2.92,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,3225BT,2.88,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62220,4.6,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,ES,28043,2.88,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76123,4.6,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,76123,2.93,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98671,4.61,EUR
"Jun 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,68873,2.93,EUR
"Jun 29, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,CA,N2E 4A5,1.62,EUR
"Jun 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,40447,4.61,EUR
"Jun 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19094,4.61,EUR
"Jun 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85710,2.93,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84057,2.95,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55906,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,55906,2.94,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.sitecrawler,,US,70506,2.94,EUR
"Jun 30, 2021",Refund,com.vansteinengroentjes.apps.sitecrawler,,US,70506,-2.94,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14882,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97405,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97444,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97141,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,19810,1.68,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,18015,1.68,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83651,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,86409,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,79912,2.95,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,79912,4.63,EUR
"Jun 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18705,4.63,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,58239,1.76,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,M28 3GY,1.76,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,45631,2.94,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,1357BB,3.5,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,68138,2.1,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,93454,4.63,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,93454,2.95,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,07065,2.95,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,07065,4.63,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,76201,2.95,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76201,4.64,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,86409,2.95,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,85009,2.1,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,85009,1.68,EUR
"Jul 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72756,4.63,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BR,27115010,3.51,EUR
"Jul 2, 2021",Tax,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BR,27115010,-0.35,EUR
"Jul 2, 2021",Tax,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BR,27115010,0.06,EUR
"Jul 2, 2021",Tax,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BR,27115010,0.08,EUR
"Jul 2, 2021",Tax,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BR,27115010,-0.53,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66046,4.64,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,66046,2.95,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,92310,2.94,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,33801,1.68,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85017,2.94,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85017,4.63,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77077,4.63,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,77077,2.94,EUR
"Jul 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98597,4.63,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,83709,1.68,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,CA,N2E 4A5,1.7,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27028,4.63,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,59404,2.94,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T2Y 4S7,5.12,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60345,4.63,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,31311,3.56,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,87113,1.68,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,78666,2.94,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,34285,2.1,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,34285,1.68,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61101,4.63,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85206,2.94,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,AU,3840,2.76,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84042,4.63,EUR
"Jul 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,83704,2.94,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,NG318QT,2.14,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,NG318QT,3.46,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,23069,2.94,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,63755,4.63,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64866,4.63,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,64866,2.94,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,HP144RR,2.14,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,83655,2.94,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83655,4.63,EUR
"Jul 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,90601,4.63,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22033,4.62,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,ZA,7530,2.58,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,97424,1.68,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,117437,3.43,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34957,4.63,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48706,4.63,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47283,4.63,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,47283,2.94,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,59807,1.68,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,59807,2.1,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,64735,2.1,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,64735,1.68,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,67005,4.63,EUR
"Jul 5, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,68847,2.1,EUR
"Jul 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,62960,2.95,EUR
"Jul 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83704,4.65,EUR
"Jul 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68136,4.65,EUR
"Jul 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,L0B 1J0,5.09,EUR
"Jul 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,21811,2.95,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,91755,2.96,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CH49 6PG,3.47,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,79087,2.96,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,79087,4.66,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,H9H 4Y2,3.05,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,H9H 4Y2,5.09,EUR
"Jul 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14701,4.66,EUR
"Jul 8, 2021",Charged,com.droidbs.wallpaper.live.dragon,,CH,4600,0.92,EUR
"Jul 8, 2021",Refund,com.droidbs.wallpaper.live.dragon,,CH,4600,-0.92,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.sitecrawler,,BE,9940,2.1,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,IP6 8EY,2.14,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,29640,2.95,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29640,4.63,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92253,4.64,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V9A 4C4,5.04,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80904,4.63,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,35981,4.63,EUR
"Jul 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,35981,2.95,EUR
"Jul 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80634,4.63,EUR
"Jul 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,86047,2.94,EUR
"Jul 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,L8R 2K5,5.07,EUR
"Jul 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,L8R 2K5,3.04,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V0J 2X1,5.07,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,V0J 2X1,3.04,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,07071,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,18017,2.94,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18017,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18018,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,01588,2.94,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,01588,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65737,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,23934,3.27,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,37130,2.94,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37130,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92804,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73078,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,65109,2.1,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34668,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80013,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PH,1103,4.96,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,92131,2.94,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92131,4.62,EUR
"Jul 10, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,06010,2.1,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.sitecrawler,,US,70506,2.94,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30297,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,30297,2.94,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64733,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,ES,08027,3.5,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,ES,08027,2.1,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62353,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,62353,2.94,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54937,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,54937,2.94,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62353,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,BN1 6RA,3.48,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18255,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,BN1 6RA,2.15,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,11220,2.1,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47117,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,54935,2.94,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76306,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98499,4.62,EUR
"Jul 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20827,4.62,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84067,4.63,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,11220,1.68,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,30519,2.94,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.sitecrawler,,US,59860,2.94,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,90650,2.94,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,96001,4.63,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,46526,2.94,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46526,4.63,EUR
"Jul 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T6j6g6,5.07,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78023,4.63,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,41098,2.95,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,PH165SB,2.16,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,PH165SB,3.48,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,63263,2.13,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,34758,2.95,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80530,4.66,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,GB,PO4 9AL,1.56,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,TS20 2LF,3.48,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,44830,4.66,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76180,4.66,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84729,2.96,EUR
"Jul 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84729,4.66,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,79735,2.96,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,8531CV,3.5,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,67207,1.68,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,MX,04240,3.99,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,67207,4.64,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,45118,2.95,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,45118,2.1,EUR
"Jul 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,54652,2.95,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,91325,2.95,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91325,4.64,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68135,4.64,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,MX,97203,3.99,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,OX26 6TT,3.48,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,ID,,4.68,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02038,4.65,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,02038,2.96,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,27932,2.95,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27932,4.65,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20639,4.65,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,20639,2.95,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,6071,4.56,EUR
"Jul 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,40205,2.96,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddpf,premium,US,98684,2.11,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,98684,1.69,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,71118,4.65,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,54161,1.69,EUR
"Jul 16, 2021",Charged,com.droidbs.apps.ekapp2012,,GH,,0.71,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DK,5750,3.38,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13440,4.65,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,74370,2.96,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,40383,2.96,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,1325AM,2.1,EUR
"Jul 16, 2021",Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,98501,1.69,EUR
"Jul 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,97701,2.96,EUR
